"GLOBALEVENTID","SQLDATE","MonthYear","Year","FractionDate","Actor1Code","Actor1Name","Actor1CountryCode","Actor1KnownGroupCode","Actor1EthnicCode","Actor1Religion1Code","Actor1Religion2Code","Actor1Type1Code","Actor1Type2Code","Actor1Type3Code","Actor2Code","Actor2Name","Actor2CountryCode","Actor2KnownGroupCode","Actor2EthnicCode","Actor2Religion1Code","Actor2Religion2Code","Actor2Type1Code","Actor2Type2Code","Actor2Type3Code","IsRootEvent","EventCode","EventBaseCode","EventRootCode","QuadClass","GoldsteinScale","NumMentions","NumSources","NumArticles","AvgTone","Actor1Geo_Type","Actor1Geo_FullName","Actor1Geo_CountryCode","Actor1Geo_ADM1Code","Actor1Geo_ADM2Code","Actor1Geo_Lat","Actor1Geo_Long","Actor2Geo_Type","Actor2Geo_FullName","Actor2Geo_CountryCode","Actor2Geo_ADM1Code","Actor2Geo_Lat","Actor2Geo_Long","Actor2Geo_FeatureID","ActionGeo_Type","ActionGeo_FullName","ActionGeo_CountryCode","ActionGeo_ADM1Code","ActionGeo_Lat","ActionGeo_Long","ActionGeo_FeatureID","DATEADDED","SOURCEURL","SUMMARY","KEYWORDS","rake","title","Flag"
784135191,20180903,201809,2018,2018.6658,MDGCVL,MADAGASCAR,MDG,,,,,CVL,,,IDN,INDONESIA,IDN,,,,,,,,0,071,071,07,2,7.4,1,1,1,0.8374040474529,1,Madagascar,MA,MA,-20.0,47.0,MA,1,Madagascar,MA,MA,-20.0,47.0,MA,1,Madagascar,MA,MA,-20.0,47.0,MA,20180903,https://www.eco-business.com/news/facing-down-witch-doctors-and-mother-nature-to-restore-asias-forests/
784135190,20180903,201809,2018,2018.6658,MDGCVL,MADAGASCAR,MDG,,,,,CVL,,,IDN,INDONESIA,IDN,,,,,,,,0,071,071,07,2,7.4,1,1,1,0.8374040474529,1,Madagascar,MA,MA,-20.0,47.0,MA,1,Madagascar,MA,MA,-20.0,47.0,MA,4,"Biak, Papua, Indonesia",ID,ID36,-1.16601,136.097,-2673237,20180903,https://www.eco-business.com/news/facing-down-witch-doctors-and-mother-nature-to-restore-asias-forests/
783996645,20180903,201809,2018,2018.6658,IDN,INDONESIA,IDN,,,,,,,,BUS,COMPANIES,,,,,,BUS,,,1,051,051,05,1,3.4,10,1,10,2.19512195121952,1,Singapore,SN,SN,1.366667,103.8,SN,1,Singapore,SN,SN,1.366667,103.8,SN,1,Singapore,SN,SN,1.366667,103.8,SN,20180903,https://www.businesstimes.com.sg/life-culture/dbs-awards-s125m-to-12-social-enterprises-in-asia
784162316,20180903,201809,2018,2018.6658,,,,,,,,,,,IDN,INDONESIA,IDN,,,,,,,,1,046,046,04,1,7.0,4,1,4,2.23880597014925,0,,,,,,,1,Indonesia,ID,ID,-5.0,120.0,ID,1,Indonesia,ID,ID,-5.0,120.0,ID,20180903,https://www.eco-business.com/events/pre-hackathon-workshop-grow-asia-hackathon-2018/
784149569,20180903,201809,2018,2018.6658,IDN,INDONESIA,IDN,,,,,,,,CVL,POPULATION,,,,,,CVL,,,0,036,036,03,1,4.0,1,1,1,-3.3816425120773,4,"Celukan Bawang, Bali, Indonesia",ID,ID02,-8.1952,114.835,-2674980,4,"Paris, France (general), France",FR,FR00,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,48.8667,2.33333,-1456928,20180903,https://www.eco-business.com/news/indonesian-court-rejects-bid-to-stop-coal-power-plant-expansion/
784149570,20180903,201809,2018,2018.6658,IDN,INDONESIA,IDN,,,,,,,,CVL,POPULATION,,,,,,CVL,,,0,036,036,03,1,4.0,1,1,1,-3.3816425120773,4,"Celukan Bawang, Bali, Indonesia",ID,ID02,-8.1952,114.835,-2674980,4,"Paris, France (general), France",FR,FR00,48.8667,2.33333,-1456928,4,"Celukan Bawang, Bali, Indonesia",ID,ID02,-8.1952,114.835,-2674980,20180903,https://www.eco-business.com/news/indonesian-court-rejects-bid-to-stop-coal-power-plant-expansion/
784107702,20180903,201809,2018,2018.6658,GOV,GOVERNMENT,,,,,,GOV,,,IDN,SUMATRA,IDN,,,,,,,,0,031,031,03,1,5.2,5,1,5,-2.12264150943396,4,"Kalimantan, Indonesia (general), Indonesia",ID,ID00,1.61667,109.183,-2680735,4,"Kalimantan, Indonesia (general), Indonesia",ID,ID00,1.61667,109.183,-2680735,4,"Kalimantan, Indonesia (general), Indonesia",ID,ID00,1.61667,109.183,-2680735,20180903,https://www.eco-business.com/news/graft-and-government-policy-keep-indonesia-burning-coal-while-sidelining-renewables/
784061349,20180903,201809,2018,2018.6658,IDN,INDONESIA,IDN,,,,,,,,BUS,BUSINESS LEADER,,,,,,BUS,,,0,010,010,01,1,0.0,8,1,8,-3.31991951710261,4,"Sarulla, Indonesia (general), Indonesia",ID,ID00,2.13333,99.5167,-2695348,4,"Sarulla, Indonesia (general), Indonesia",ID,ID00,2.13333,99.5167,-2695348,4,"Sarulla, Indonesia (general), Indonesia",ID,ID00,2.13333,99.5167,-2695348,20180903,http://www.eco-business.com/news/palm-oil-is-a-bigger-climate-threat-than-green-coal-says-indonesian-official/
784061350,20180903,201809,2018,2018.6658,IDN,INDONESIA,IDN,,,,,,,,BUS,BUSINESS LEADER,,,,,,BUS,,,0,120,120,12,3,-4.0,8,1,8,-3.31991951710261,4,"Sarulla, Indonesia (general), Indonesia",ID,ID00,2.13333,99.5167,-2695348,4,"Sarulla, Indonesia (general), Indonesia",ID,ID00,2.13333,99.5167,-2695348,4,"Sarulla, Indonesia (general), Indonesia",ID,ID00,2.13333,99.5167,-2695348,20180903,http://www.eco-business.com/news/palm-oil-is-a-bigger-climate-threat-than-green-coal-says-indonesian-official/
784131851,20180903,201809,2018,2018.6658,IGOEUREEC,THE EU,EUR,EEC,,,,IGO,,,IDN,INDONESIA,IDN,,,,,,,,0,020,020,02,1,3.0,2,1,2,-0.86139389193422,4,"Sumatra, Indonesia (general), Indonesia",ID,ID00,0.0,102.0,-2698115,4,"Sumatra, Indonesia (general), Indonesia",ID,ID00,0.0,102.0,-2698115,4,"Sumatra, Indonesia (general), Indonesia",ID,ID00,0.0,102.0,-2698115,20180903,https://www.eco-business.com/opinion/logging-is-claiming-the-last-of-indonesias-forests/
784149264,20180903,201809,2018,2018.6658,CVL,POPULATION,,,,,,CVL,,,IDN,INDONESIA,IDN,,,,,,,,0,036,036,03,1,4.0,5,1,5,-3.3816425120773,4,"Celukan Bawang, Bali, Indonesia",ID,ID02,-8.1952,114.835,-2674980,4,"Celukan Bawang, Bali, Indonesia",ID,ID02,-8.1952,114.835,-2674980,4,"Celukan Bawang, Bali, Indonesia",ID,ID02,-8.1952,114.835,-2674980,20180903,https://www.eco-business.com/news/indonesian-court-rejects-bid-to-stop-coal-power-plant-expansion/
784149571,20180903,201809,2018,2018.6658,IDN,INDONESIA,IDN,,,,,,,,CVL,POPULATION,,,,,,CVL,,,0,036,036,03,1,4.0,3,1,3,-3.3816425120773,4,"Celukan Bawang, Bali, Indonesia",ID,ID02,-8.1952,114.835,-2674980,4,"Celukan Bawang, Bali, Indonesia",ID,ID02,-8.1952,114.835,-2674980,4,"Celukan Bawang, Bali, Indonesia",ID,ID02,-8.1952,114.835,-2674980,20180903,https://www.eco-business.com/news/indonesian-court-rejects-bid-to-stop-coal-power-plant-expansion/
784095924,20180903,201809,2018,2018.6658,IDN,BALI,IDN,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,043,043,04,1,2.8,35,1,35,4.02894637183637,4,"Ubud, Bali, Indonesia",ID,ID02,-8.5098,115.265,-2701757,4,"Ubud, Bali, Indonesia",ID,ID02,-8.5098,115.265,-2701757,4,"Ubud, Bali, Indonesia",ID,ID02,-8.5098,115.265,-2701757,20180903,http://www.eco-business.com/events/bamboo-u-build-design-11-day-intensive/
